"date","os_infotainment","charging_status","n_rides_lyftnav","n_drivers_lyftnav","battery_delta","nav_hours","n_rides_lyftnav_not_full_charging","n_drivers_lyftnav_not_full_charging","battery_delta_not_full_charging","nav_hours_not_full_charging"
"2025-07-12 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",1038,899,742.0,388.71777777777766,1038,899,742.0,388.71777777777766
"2025-07-12 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",64953,10284,76540.0,19226.117222222154,52070,9629,76540.0,15512.954722222234
"2025-07-12 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",64571,17909,5685.0,19905.2013888889,64571,17909,5685.0,19905.2013888889
"2025-07-12 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",58414,37809,134087.0,21639.843055555568,58414,37809,134087.0,21639.843055555568
"2025-07-12 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",11061,8682,17546.0,4325.257222222222,11061,8682,17546.0,4325.257222222222
"2025-07-12 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",5871,2089,357.0,1677.8966666666695,5871,2089,357.0,1677.8966666666695
"2025-07-12 00:00:00.000","ANDROID (NONE)",,12,11,,4.284722222222221,7,6,,2.5741666666666667
"2025-07-12 00:00:00.000","IOS (NONE)","first_charging_last_charging",684487,127685,2379642.0,212041.4586111094,492536,117234,2379642.0,152481.22777777756
"2025-07-12 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",420179,69502,1135775.0,133143.08472222282,287125,62621,1135775.0,91137.90250000026
"2025-07-12 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",15958,12707,17395.0,6077.433055555549,15958,12707,17395.0,6077.433055555549
"2025-07-12 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",141091,42442,11681.0,40833.163055555466,141091,42442,11681.0,40833.163055555466
"2025-07-13 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",52492,34096,124454.0,19496.645000000004,52492,34096,124454.0,19496.645000000004
"2025-07-13 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",53998,39025,373564.0,21383.742777777738,53998,39025,373564.0,21383.742777777738
"2025-07-13 00:00:00.000","ANDROID (NONE)",,8,7,,2.1422222222222222,6,6,,2.1294444444444443
"2025-07-13 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",23369,16772,131125.0,9209.557777777796,23369,16772,131125.0,9209.557777777796
"2025-07-13 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",26949,20862,51237.0,10588.812499999978,26949,20862,51237.0,10588.812499999978
"2025-07-13 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",60369,16397,5979.0,18509.32944444452,60369,16397,5979.0,18509.32944444452
"2025-07-13 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",386222,62360,1027670.0,121576.92194444562,256088,55713,1027670.0,80693.94222222215
"2025-07-13 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",463250,73152,794859.0,142337.74972222105,351791,67220,794859.0,108326.4816666664
"2025-07-13 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",128192,38357,12615.0,36973.19527777767,128192,38357,12615.0,36973.19527777767
"2025-07-13 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",5734,1933,455.0,1591.178611111114,5734,1933,455.0,1591.178611111114
"2025-07-13 00:00:00.000","ANDROID (ANDROID_AUTO)",,2,2,,0.4930555555555556,2,2,,0.4930555555555556
"2025-07-13 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",10756,8277,16189.0,4114.938611111118,10756,8277,16189.0,4114.938611111118
"2025-07-13 00:00:00.000","IOS (NONE)","first_charging_last_charging",619869,114438,2139985.0,190988.15305555536,435374,104006,2139985.0,133957.2833333332
"2025-07-13 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",59481,9119,71472.0,17345.61749999993,47431,8529,71472.0,13889.323055555556
"2025-07-13 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",909,757,822.0,336.59722222222183,909,757,822.0,336.59722222222183
"2025-07-13 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",5575,3679,10867.0,2034.4663888888851,5575,3679,10867.0,2034.4663888888851
"2025-07-13 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",14726,11579,16251.0,5625.863611111102,14726,11579,16251.0,5625.863611111102
"2025-07-13 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",326299,80603,25308.0,95748.14333333328,326299,80603,25308.0,95748.14333333328
"2025-07-14 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",13843,11216,15459.0,5432.0299999999825,13843,11216,15459.0,5432.0299999999825
"2025-07-14 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",55210,16356,6240.0,17882.787777777772,55210,16356,6240.0,17882.787777777772
"2025-07-14 00:00:00.000","IOS (NONE)","first_charging_last_charging",590165,119892,2141331.0,191587.5569444449,428168,109606,2141331.0,138315.49916666685
"2025-07-14 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",9360,7357,15895.0,3734.3041666666613,9360,7357,15895.0,3734.3041666666613
"2025-07-14 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",5368,2006,454.0,1592.6494444444454,5368,2006,454.0,1592.6494444444454
"2025-07-14 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",23570,17423,135583.0,9662.68277777779,23570,17423,135583.0,9662.68277777779
"2025-07-14 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",363937,65339,1025906.0,120718.02250000033,250300,58568,1025906.0,82694.86666666673
"2025-07-14 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",448943,78363,795557.0,144939.51277777817,345637,72183,795557.0,111859.7277777781
"2025-07-14 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",300116,82249,25719.0,93020.129722222,300116,82249,25719.0,93020.129722222
"2025-07-14 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",59007,9820,70949.0,18146.421111111096,46967,9172,70949.0,14502.663888888877
"2025-07-14 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",127876,40533,11667.0,38588.20583333327,127876,40533,11667.0,38588.20583333327
"2025-07-14 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",56774,36894,132149.0,21991.81472222226,56774,36894,132149.0,21991.81472222226
"2025-07-14 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",864,735,437.0,331.0394444444439,864,735,437.0,331.0394444444439
"2025-07-14 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",5850,3946,11151.0,2247.746666666662,5850,3946,11151.0,2247.746666666662
"2025-07-14 00:00:00.000","ANDROID (NONE)",,11,11,,4.350833333333334,10,10,,3.961666666666667
"2025-07-14 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",55561,40919,382667.0,23047.13305555554,55561,40919,382667.0,23047.13305555554
"2025-07-14 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",24700,19477,47714.0,10077.011388888905,24700,19477,47714.0,10077.011388888905
"2025-07-15 00:00:00.000","IOS (NONE)","first_charging_last_charging",582793,119706,2124417.0,189464.96750000067,429952,110170,2124417.0,139136.73694444448
"2025-07-15 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",56197,36612,130955.0,21595.473333333368,56197,36612,130955.0,21595.473333333368
"2025-07-15 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",292023,81610,25876.0,90492.09388888897,292023,81610,25876.0,90492.09388888897
"2025-07-15 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",790,674,668.0,308.38999999999993,790,674,668.0,308.38999999999993
"2025-07-15 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",56530,9766,68073.0,17448.666388888934,45267,9124,68073.0,14040.418055555563
"2025-07-15 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",24264,19003,45592.0,9857.485555555526,24264,19003,45592.0,9857.485555555526
"2025-07-15 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",125042,40437,12502.0,37849.151111111074,125042,40437,12502.0,37849.151111111074
"2025-07-15 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",358551,65440,1012637.0,118836.19861111006,252444,59345,1012637.0,83345.7391666665
"2025-07-15 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",5146,1935,306.0,1511.7338888888899,5146,1935,306.0,1511.7338888888899
"2025-07-15 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",8745,6900,14315.0,3486.2172222222175,8745,6900,14315.0,3486.2172222222175
"2025-07-15 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",5953,3960,11235.0,2231.1211111111106,5953,3960,11235.0,2231.1211111111106
"2025-07-15 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",440368,78075,775456.0,142337.10222222304,340713,72172,775456.0,110377.29583333328
"2025-07-15 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",13464,10911,15087.0,5280.919166666675,13464,10911,15087.0,5280.919166666675
"2025-07-15 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",54971,40303,373476.0,22587.37166666674,54971,40303,373476.0,22587.37166666674
"2025-07-15 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",53051,16138,5544.0,17184.849444444455,53051,16138,5544.0,17184.849444444455
"2025-07-15 00:00:00.000","ANDROID (NONE)",,13,13,,5.237222222222223,10,10,,3.902222222222222
"2025-07-15 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",23419,17336,130838.0,9538.361111111148,23419,17336,130838.0,9538.361111111148
"2025-07-16 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",59824,10029,72481.0,18377.435277777844,48078,9391,72481.0,14883.342499999995
"2025-07-16 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",5248,1928,352.0,1559.044444444444,5248,1928,352.0,1559.044444444444
"2025-07-16 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",130622,41631,10898.0,39449.970277777604,130622,41631,10898.0,39449.970277777604
"2025-07-16 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",57193,41773,389750.0,23478.507222222237,57193,41773,389750.0,23478.507222222237
"2025-07-16 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",6148,4070,11115.0,2307.648333333334,6148,4070,11115.0,2307.648333333334
"2025-07-16 00:00:00.000","ANDROID (ANDROID_AUTO)",,1,1,,0.35083333333333333,1,1,,0.35083333333333333
"2025-07-16 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",306529,84062,23304.0,94606.37944444436,306529,84062,23304.0,94606.37944444436
"2025-07-16 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",24172,17759,134565.0,9845.72861111107,24172,17759,134565.0,9845.72861111107
"2025-07-16 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",13980,11319,16243.0,5529.767499999994,13980,11319,16243.0,5529.767499999994
"2025-07-16 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",25398,19863,48636.0,10380.588055555558,25398,19863,48636.0,10380.588055555558
"2025-07-16 00:00:00.000","ANDROID (NONE)",,8,8,,3.1975000000000002,6,6,,2.988888888888889
"2025-07-16 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",56497,16617,6197.0,18204.011111111126,56497,16617,6197.0,18204.011111111126
"2025-07-16 00:00:00.000","IOS (NONE)","first_charging_last_charging",612354,123472,2246672.0,198819.93277777758,452377,113947,2246672.0,146461.4966666666
"2025-07-16 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",848,711,576.0,328.93416666666684,848,711,576.0,328.93416666666684
"2025-07-16 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",58457,37944,135546.0,22489.71277777786,58457,37944,135546.0,22489.71277777786
"2025-07-16 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",9200,7240,14961.0,3668.3811111111154,9200,7240,14961.0,3668.3811111111154
"2025-07-16 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",461443,80178,811335.0,148767.2233333329,357002,74209,811335.0,115252.33694444461
"2025-07-16 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",377660,67407,1073069.0,125263.56916666622,265982,61143,1073069.0,88049.71222222177
"2025-07-17 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",14629,11755,16938.0,5829.822222222196,14629,11755,16938.0,5829.822222222196
"2025-07-17 00:00:00.000","ANDROID (NONE)",,15,14,,3.4130555555555553,10,10,,2.921666666666667
"2025-07-17 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",489651,82282,858368.0,159169.06833333382,376527,76155,858368.0,122688.88722222239
"2025-07-17 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",136825,42691,12735.0,41421.213611110965,136825,42691,12735.0,41421.213611110965
"2025-07-17 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",325916,87100,26207.0,101134.38916666679,325916,87100,26207.0,101134.38916666679
"2025-07-17 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",398985,69400,1123472.0,133157.61305555617,279161,62991,1123472.0,92974.83055555563
"2025-07-17 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",60047,17542,5734.0,19459.719999999914,60047,17542,5734.0,19459.719999999914
"2025-07-17 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",60549,44010,421870.0,25151.472499999978,60549,44010,421870.0,25151.472499999978
"2025-07-17 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",26683,20891,50056.0,10938.813333333326,26683,20891,50056.0,10938.813333333326
"2025-07-17 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",10043,7836,16674.0,4059.7972222222247,10043,7836,16674.0,4059.7972222222247
"2025-07-17 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",6486,4220,12982.0,2447.178888888888,6486,4220,12982.0,2447.178888888888
"2025-07-17 00:00:00.000","IOS (NONE)","first_charging_last_charging",647204,127367,2358874.0,211452.31749999902,474625,117389,2358874.0,154627.29249999978
"2025-07-17 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",25593,18630,145933.0,10513.840277777788,25593,18630,145933.0,10513.840277777788
"2025-07-17 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",1018,841,1106.0,392.8352777777777,1018,841,1106.0,392.8352777777777
"2025-07-17 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",6005,2132,384.0,1728.101388888885,6005,2132,384.0,1728.101388888885
"2025-07-17 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",60842,39235,144790.0,23585.583888888967,60842,39235,144790.0,23585.583888888967
"2025-07-17 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",62954,10277,75841.0,19329.412777777812,49907,9654,75841.0,15424.319444444443
"2025-07-18 00:00:00.000","ANDROID (NONE)",,11,11,,2.9888888888888885,10,10,,2.5549999999999997
"2025-07-18 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",1040,866,1108.0,398.7061111111115,1040,866,1108.0,398.7061111111115
"2025-07-18 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",344659,90014,30126.0,107003.56361111096,344659,90014,30126.0,107003.56361111096
"2025-07-18 00:00:00.000","IOS (NONE)","first_charging_last_charging",692007,131947,2495494.0,225670.1102777774,506759,121388,2495494.0,164865.6380555557
"2025-07-18 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",522851,85489,915965.0,169571.23638888926,402807,78994,915965.0,130931.58333333359
"2025-07-18 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",10927,8559,17902.0,4420.310833333335,10927,8559,17902.0,4420.310833333335
"2025-07-18 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",29107,22831,56554.0,11990.297777777745,29107,22831,56554.0,11990.297777777745
"2025-07-18 00:00:00.000","ANDROID (ANDROID_AUTO)",,1,1,,0.3075,0,0,,
"2025-07-18 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",6730,4447,12344.0,2579.5563888888937,6730,4447,12344.0,2579.5563888888937
"2025-07-18 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",63795,40982,150514.0,24757.26722222222,63795,40982,150514.0,24757.26722222222
"2025-07-18 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",16379,13043,19289.0,6540.094166666657,16379,13043,19289.0,6540.094166666657
"2025-07-18 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",68008,10760,82301.0,20807.560277777804,54431,10062,82301.0,16724.894999999982
"2025-07-18 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",63777,18307,6462.0,20661.887500000048,63777,18307,6462.0,20661.887500000048
"2025-07-18 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",424961,71885,1187626.0,141658.73222222237,296206,65209,1187626.0,98718.15138888909
"2025-07-18 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",63913,46234,443385.0,26659.76416666659,63913,46234,443385.0,26659.76416666659
"2025-07-18 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",146837,44617,13458.0,44452.44083333346,146837,44617,13458.0,44452.44083333346
"2025-07-18 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",6138,2223,816.0,1810.3188888888901,6138,2223,816.0,1810.3188888888901
"2025-07-18 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",26662,19562,153703.0,11021.980833333324,26662,19562,153703.0,11021.980833333324
"2025-07-19 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",352884,88117,29212.0,104885.0616666666,352884,88117,29212.0,104885.0616666666
"2025-07-19 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",65997,18016,5689.0,20465.938611111127,65997,18016,5689.0,20465.938611111127
